Date,BLH,WindSpeed,WindDirection,VentilationCoefficient,PM25,PM10,Toluene,Benzene,Ozone,NO,NO2,ExcelWindSpeed,ExcelWindDirection,AdjustedPM25,AdjustedPM10,AdjustedToluene,AdjustedBenzene,AdjustedOzone,AdjustedNO,AdjustedNO2,HourlyAvgWindSpeed,HourlyAvgWindDirection
05-Apr-2024 18:00:00,104.680284555393,2.75538201561845,-68.5791155172635,288.434173453752,34.25,155,1.7,0.275,46.925,2.3,29.35,2.275,5,0.118744598082417,0.537384312489772,0.00589389245956524,0.000953423780223789,0.162688766861823,0.00797408979823533,0.101756319816612,2.275,5
05-Apr-2024 19:00:00,114.48514576525,2.83002063026604,-71.3630207556792,323.995324374671,39.25,171.75,2.65,0.375,11.675,5.425,44.65,1.1,2,0.121143723526735,0.530100242438643,0.00817913037823816,0.00115742411012804,0.036034470628653,0.0167440687931857,0.137810630712579,1.1,2
05-Apr-2024 20:00:00,114.904156928064,2.84088419816977,-69.7948287233941,326.429403720956,53.75,210,3.675,0.475,6.725,10.65,49.25,1.1,2,0.164660411676479,0.643324399108102,0.0112581769843918,0.00145513852179214,0.0206016980190571,0.0326257373833395,0.150874888838448,1.1,2
05-Apr-2024 21:00:00,111.216858695298,2.80468617423025,-66.0309934300281,311.928385924021,62.5,231.25,5.075,0.95,9.75,12.05,50.05,0.9,2,0.200366503403841,0.741356062594213,0.0162697600763919,0.00304557085173839,0.0312571745309993,0.0386306618562606,0.160453495925796,0.9,2
05-Apr-2024 22:00:00,67.472093297476,2.11208485126744,-46.4470404160361,142.506786136903,72,238.75,3.875,0.575,9.35,6.7,50.25,1.55,2,0.505239097391695,1.67535881253149,0.0271916875332336,0.00403489556944756,0.0656109105640604,0.0470153048961716,0.352614786721287,1.55,2
05-Apr-2024 23:00:00,60.4327057621945,2.00322997166518,-34.3172326823985,121.060607451651,67.5,226,1.85,0.375,18.85,5,45.525,2.325,2,0.557571958549425,1.86683352047659,0.0152816018269102,0.00309762199194125,0.155707132128247,0.0413016265592167,0.376051309821668,2.325,2
06-Apr-2024 00:00:00,61.3545303203859,1.98846478464102,-29.0200773752859,122.001322920277,68.25,207,1.825,0.25,40.1,2.95,33.25,3.4,2,0.559420163374773,1.69670291309272,0.0149588541854793,0.0020491581075999,0.328684960459024,0.0241800656696788,0.272538028310787,3.4,2
06-Apr-2024 01:00:00,65.1256307857157,2.06005249477297,-28.3653232177246,134.162218173777,75,193,1.4,0.3,64.5,2.5,18.4,4.2,2,0.559024746466658,1.43855701424087,0.010435128600711,0.00223609898586663,0.480761281961326,0.0186341582155553,0.137147404466487,4.2,2
06-Apr-2024 02:00:00,104.764086787956,2.58251574219707,-35.3497272833228,270.554903346797,53,138,0.9,0.2,63.2,1.8,16.7,3.3,2,0.195893696046102,0.51006283121438,0.00332649672531117,0.000739221494513594,0.233593992266296,0.00665299345062235,0.0617249947918851,3.3,2
06-Apr-2024 03:00:00,197.365553769934,2.53518078784757,-43.9473657060601,500.357360100433,54,139.75,0.95,0.25,62.125,1.9,15.925,2.325,2,0.107922865348,0.279300378377464,0.0018986430014926,0.000499642895129632,0.124161259439714,0.0037972860029852,0.0318272524197575,2.325,2
06-Apr-2024 04:00:00,326.923805312141,2.72768144811836,-48.5478099453076,891.743998698184,62.5,153.75,0.975,0.3,48.45,1.875,18.075,1.375,2,0.0700873794398851,0.172414953422117,0.00109336311926221,0.000336419421311448,0.0543317365417989,0.00210262138319655,0.0202692701340148,1.375,2
06-Apr-2024 05:00:00,610.175351374663,3.0431006806494,-53.9016968838197,1856.82502708372,75.25,177,0.55,0.2,32.85,2.25,20.975,1,2,0.0405261663874628,0.0953240059877863,0.000296204538380127,0.000107710741229137,0.0176914892468858,0.00121174583882779,0.0112961639864058,1,2
06-Apr-2024 06:00:00,1637.84212929321,3.73001344175978,-58.0070308345095,6109.17315774414,68.25,182,1.225,0.2,10.625,5.75,32.175,1.575,8.75,0.0111717245914833,0.0297912655772888,0.00020051813369329,3.27376544805372e-05,0.00173918789427854,0.000941207566315444,0.00526667016455642,1.575,8.75
06-Apr-2024 07:00:00,2761.96527689164,4.09589875621185,-53.5552738829575,11312.7301423208,90,248.25,1.125,0.25,12.575,12.175,35.6,1.525,48.75,0.00795563925487016,0.0219443049446835,9.9445490685877e-05,2.20989979301949e-05,0.0011115795958888,0.00107622119920049,0.00314689730525975,1.525,48.75
06-Apr-2024 08:00:00,2884.90315206138,4.60791332056124,-44.5160749146385,13293.3836629127,109,314,1.15,0.3,45.975,11.3,34.525,2.1,98,0.00819956775219688,0.0236207731577048,8.65092010552882e-05,2.25676176665969e-05,0.00345848740740598,0.000850046932108484,0.0025971566664642,2.1,98
06-Apr-2024 09:00:00,2881.04824936348,4.89928104119139,-38.3965821884418,14115.0650668642,82.25,329.5,0.95,0.275,81.15,3.225,25.35,2.625,142,0.00582710739273077,0.0233438527161677,6.73039759646716e-05,1.94827298845102e-05,0.00574917647319273,0.000228479286827438,0.00179595346389939,2.625,142
06-Apr-2024 10:00:00,3049.32313234974,4.61209925578606,-39.1490693657074,14063.7809493614,75,457.75,1.15,0.225,101.325,2.575,19.325,2.9,177.75,0.00533284756567581,0.0325481463091747,8.17703293403624e-05,1.59985426970274e-05,0.00720467706122802,0.000183094433088203,0.00137409705608913,2.9,177.75
06-Apr-2024 11:00:00,2892.27774852691,4.32349786866178,-39.185979004278,12504.756681334,71.25,457.5,0.975,0.175,118.925,2,16.125,3.075,195.75,0.00569783177839484,0.0365860777349564,7.79703295990873e-05,1.39946745434259e-05,0.00951038097186816,0.000159939137639154,0.00128950929721568,3.075,195.75
06-Apr-2024 12:00:00,1003.5430310248,3.20131241955113,-45.4094687986681,3212.65476877369,46.75,261.5,1.025,0.175,121.3,1.85,14.05,3.1,198.25,0.0145518281187259,0.0813968567496649,0.000319050776934633,5.44720838668886e-05,0.0377569358460205,0.000575847743735679,0.00437333016188448,3.1,198.25
06-Apr-2024 13:00:00,156.302459814125,2.30745867015795,-48.9875515852017,360.661466065117,31.25,178.25,0.65,0.1,109.675,1.85,13.5,3.875,185.25,0.0866463510530893,0.494230786406822,0.00180224410190426,0.000277268323369886,0.304094033655922,0.00512946398234289,0.0374312236549346,3.875,185.25
06-Apr-2024 14:00:00,101.998613113381,2.6079138101508,-55.3808900182296,266.003591754614,22.25,167.5,0.525,0.1,105.075,2.15,12.9,4.425,153.5,0.0836454870899841,0.629690745508869,0.00197365756055019,0.000375934773438131,0.395013463190116,0.00808259762891981,0.0484955857735189,4.425,153.5
06-Apr-2024 15:00:00,83.7297264146741,2.48238080008124,-56.1743904631716,207.849065247842,20.5,165,0.475,0.1,102.15,1.875,13.05,4.1,108.75,0.0986292624196099,0.793845282889543,0.00228531217801535,0.00048111835326639,0.491462397861617,0.00902096912374481,0.0627859451012639,4.1,108.75
